id,occurred_at,location_text,dead_count,injured_count,vehicles,longitude,latitude
1329,2021-07-27 15:57:00+00,屏東縣內埔鄉南寧路與南寧路502巷口,0,2,"[""普通重型機車"",""普通重型機車""]",120.553761,22.625098
1330,2021-07-31 09:23:00+00,屏東縣內埔鄉東寧村南寧路與綏平路口,0,2,"[""普通重型機車"",""普通重型機車""]",120.56267,22.619279
1331,2021-08-23 11:04:00+00,屏東縣內埔鄉南寧路137號前,0,1,"[""自用小客車"",""普通重型機車""]",120.563353,22.618755
1332,2021-08-26 09:55:00+00,屏東縣內埔鄉東寧村南寧路37號前,0,2,"[""普通重型機車"",""普通重型機車""]",120.565344,22.617638
1333,2021-09-01 15:15:00+00,屏東縣內埔鄉南寧路153號前,0,1,"[""普通重型機車"",""自用小客車""]",120.56297,22.618992
1334,2021-09-04 09:16:00+00,屏東縣內埔鄉屏光路與南寧路口,0,1,"[""自用小客車"",""普通重型機車""]",120.556514,22.6842
1335,2021-09-12 17:39:00+00,屏東縣內埔鄉南寧路11號前,0,1,"[""普通重型機車"",""自用小客車""]",120.565547,22.617063
1336,2021-09-14 08:06:00+00,屏東縣內埔鄉南寧路4號前,0,1,"[""自用小貨車(含客貨兩用)"",""普通重型機車""]",120.557707,22.6714
1337,2021-09-28 10:15:00+00,屏東縣內埔鄉東寧村南寧路13號附近,0,1,"[""普通重型機車"",""普通重型機車""]",120.565573,22.617303
1338,2021-10-04 16:50:00+00,屏東縣內埔鄉南寧路187號,0,1,"[""自用小貨車(含客貨兩用)"",""普通重型機車""]",120.562091,22.619538
1339,2021-10-07 18:02:00+00,屏東縣內埔鄉東寧村南寧路與中寧路口,0,1,"[""普通重型機車"",""普通重型機車""]",120.560658,22.62059
1340,2021-10-09 19:21:00+00,屏東縣內埔鄉南寧路389號前,0,1,"[""自用小客車"",""普通重型機車""]",120.558149,22.6034
1341,2021-10-15 19:08:00+00,屏東縣內埔鄉南寧路88號前,0,1,"[""普通重型機車"",""自用小客車""]",120.564413,22.618314
1342,2021-10-18 11:27:00+00,屏東縣內埔鄉南寧路口 / 屏東縣內埔鄉民善路,0,1,"[""自用小客車"",""電動自行車慢車""]",120.558479,22.62199
1343,2021-10-18 11:27:00+00,屏東縣內埔鄉南寧路口 / 屏東縣內埔鄉民善路,0,1,"[""自用小客車"",""電動自行車慢車""]",120.558479,22.62199
1344,2021-10-20 12:38:00+00,屏東縣內埔鄉南寧路214號前,0,2,"[""普通重型機車"",""普通重型機車""]",120.561646,22.620185
1345,2021-10-23 12:00:00+00,屏東縣內埔鄉屏光路南寧路,0,1,"[""自用小客車"",""普通重型機車""]",120.556547,22.684
1346,2021-10-29 11:36:00+00,屏東縣內埔鄉南寧路民善路,0,2,"[""普通重型機車"",""普通重型機車""]",120.558479,22.62199
1347,2021-10-30 08:00:00+00,屏東縣內埔鄉台一線與南寧路口,0,2,"[""普通重型機車"",""普通重型機車""]",120.563526,22.61877
1348,2021-11-06 15:01:00+00,屏東縣內埔鄉東寧村南寧路61號前0.0公尺,0,1,"[""自用小客車"",""普通重型機車""]",120.564973,22.617882
1349,2021-11-10 18:54:00+00,屏東縣內埔鄉東寧村南寧路12號前,0,1,"[""自用小貨車(含客貨兩用)"",""普通重型機車""]",120.56559,22.61742
1350,2021-11-18 21:29:00+00,屏東縣內埔鄉東寧村南寧路口 / 屏東縣內埔鄉東寧村南寧路附近,0,2,"[""普通重型機車"",""普通重型機車""]",120.553751,22.62508
1351,2021-11-18 21:29:00+00,屏東縣內埔鄉東寧村南寧路口 / 屏東縣內埔鄉東寧村南寧路附近,0,2,"[""普通重型機車"",""普通重型機車""]",120.553751,22.62508
1352,2021-11-18 21:29:00+00,屏東縣內埔鄉東寧村南寧路口 / 屏東縣內埔鄉東寧村南寧路附近,0,2,"[""普通重型機車"",""普通重型機車""]",120.553751,22.62508
1353,2021-11-18 21:29:00+00,屏東縣內埔鄉東寧村南寧路口 / 屏東縣內埔鄉東寧村南寧路附近,0,2,"[""普通重型機車"",""普通重型機車""]",120.553751,22.62508
1354,2021-11-21 08:40:00+00,屏東縣內埔鄉南寧路451巷往南,0,1,"[""普通重型機車""]",120.56632,22.615134
1355,2021-11-26 14:17:00+00,屏東縣內埔鄉南寧路481號,0,1,"[""普通重型機車""]",120.555547,22.623833
1356,2021-12-10 08:36:00+00,屏東縣內埔鄉東寧村南寧路口 / 屏東縣內埔鄉東寧村利寧路口,0,3,"[""普通重型機車"",""普通重型機車"",""乘客人""]",120.564152,22.618392
1357,2021-12-10 08:36:00+00,屏東縣內埔鄉東寧村南寧路口 / 屏東縣內埔鄉東寧村利寧路口,0,3,"[""普通重型機車"",""普通重型機車"",""乘客人""]",120.564152,22.618392
1358,2021-12-10 14:06:00+00,屏東縣內埔鄉東寧村台一線南寧路飄香客棧前,0,1,"[""自用小客車"",""普通重型機車""]",120.55671,22.623195
1359,2021-12-15 11:17:00+00,屏東縣內埔鄉東寧路南寧路,0,2,"[""行人人"",""普通重型機車""]",120.560154,22.62092
1360,2021-12-16 13:01:00+00,屏東縣內埔鄉南寧路4號前0.0公尺,0,1,"[""自用小客車"",""普通重型機車""]",120.557648,22.6551
1361,2021-09-10 09:02:00+00,屏東縣內埔鄉北寧路平昌街,0,1,"[""自用小貨車(含客貨兩用)"",""普通重型機車""]",120.56572,22.618286
1362,2021-07-21 20:13:00+00,屏東縣內埔鄉東寧村自強路口 / 屏東縣內埔鄉東寧村勝利路附近,0,1,"[""自用小客車"",""普通重型機車""]",120.561061,22.616491
1363,2021-07-21 20:13:00+00,屏東縣內埔鄉東寧村自強路口 / 屏東縣內埔鄉東寧村勝利路附近,0,1,"[""自用小客車"",""普通重型機車""]",120.561061,22.616491
1364,2021-07-21 08:45:00+00,屏東縣內埔鄉東寧村勝利路317號前,0,2,"[""電動自行車慢車"",""普通重型機車""]",120.564194,22.620649
1365,2021-08-29 14:11:00+00,屏東縣內埔鄉勝利路與民善路口,0,1,"[""普通重型機車"",""自用小客車""]",120.559908,22.620656
1366,2021-09-02 13:20:00+00,屏東縣內埔鄉東寧村勝利路200號前0.0公尺附近,0,1,"[""自用小貨車(含客貨兩用)"",""普通重型機車""]",120.567017,22.619372
1367,2021-10-19 17:17:00+00,屏東縣內埔鄉東寧村勝利路3號附近,0,2,"[""普通重型機車"",""普通重型機車"",""自用小客車""]",120.564574,22.620513
1368,2021-10-28 07:52:00+00,屏東縣內埔鄉勝利路35號,0,1,"[""自用小客車"",""普通重型機車""]",120.569335,22.616799
1369,2021-11-12 18:19:00+00,屏東縣內埔鄉勝利路230號前,0,1,"[""自用小客車"",""普通重型機車""]",120.566137,22.619741
1370,2021-12-03 07:35:00+00,屏東縣內埔鄉勝利路57號前,0,2,"[""普通重型機車"",""普通重型機車""]",120.568869,22.617203
1371,2021-12-05 12:38:00+00,屏東縣內埔鄉東興路勝利路,0,1,"[""普通重型機車"",""普通重型機車""]",120.566766,22.619496
1372,2021-07-06 21:25:00+00,屏東縣內埔鄉學人路647號前,0,1,"[""腳踏自行車慢車"",""普通重型機車""]",120.56632,22.615134
1373,2021-08-25 19:00:00+00,屏東縣內埔鄉學人路695號前0.0公尺,0,1,"[""自用小客車"",""普通重型機車"",""乘客人""]",120.563896,22.607484
1374,2021-09-10 07:20:00+00,屏東縣內埔鄉台一線學人路往內埔方向,0,1,"[""普通重型機車""]",120.563886,22.606623
1375,2021-09-28 12:13:00+00,屏東縣內埔鄉學人路附近 / 屏東縣內埔鄉忠英路,0,1,"[""自用小客車"",""普通重型機車""]",120.559037,22.597714
1376,2021-09-28 12:13:00+00,屏東縣內埔鄉學人路附近 / 屏東縣內埔鄉忠英路,0,1,"[""自用小客車"",""普通重型機車""]",120.559037,22.597714
1377,2021-10-18 16:29:00+00,屏東縣內埔鄉陽明路附近 / 屏東縣內埔鄉學人路,0,1,"[""普通重型機車"",""普通重型機車""]",120.560046,22.600179
1378,2021-10-18 16:29:00+00,屏東縣內埔鄉陽明路附近 / 屏東縣內埔鄉學人路,0,1,"[""普通重型機車"",""普通重型機車""]",120.560046,22.600179
1379,2021-11-01 11:14:00+00,屏東縣內埔鄉屏光路與學人路,0,1,"[""自用小客車"",""普通重型機車"",""自用小客車""]",120.56119,22.602652
1380,2021-11-04 18:53:00+00,屏東縣內埔鄉學人路660巷前0.0公尺口,0,2,"[""普通重型機車"",""普通重型機車""]",120.563464,22.606329
1381,2021-11-05 07:55:00+00,屏東縣內埔鄉學人路段北上慢車道,0,1,"[""普通重型機車"",""自用小客車""]",120.556584,22.593438
1382,2021-11-11 18:38:00+00,屏東縣內埔鄉學人路660巷,0,3,"[""腳踏自行車慢車"",""行人人"",""腳踏自行車慢車""]",120.56036,22.600732
1383,2021-11-14 08:02:00+00,屏東縣內埔鄉學人路302號前,0,1,"[""普通重型機車"",""自用小客車""]",120.560452,22.600672
1384,2021-11-17 00:43:00+00,屏東縣內埔鄉學人路291號,0,3,,120.55982,22.599798
1385,2021-11-25 23:23:00+00,屏東縣內埔鄉美和村屏光路與學人路口,0,2,"[""自用小貨車(含客貨兩用)"",""普通重型機車"",""乘客人""]",120.561572,22.603003
1386,2021-11-28 19:14:00+00,屏東縣內埔鄉美和村學人路312號前0.0公尺,0,1,"[""普通重型機車""]",120.560898,22.601456
1387,2021-11-30 07:41:00+00,屏東縣內埔鄉學人路口 / 屏東縣內埔鄉德美路,0,3,"[""普通重型機車"",""普通重型機車"",""乘客人""]",120.562663,22.604887
1388,2021-11-30 07:41:00+00,屏東縣內埔鄉學人路口 / 屏東縣內埔鄉德美路,0,3,"[""普通重型機車"",""普通重型機車"",""乘客人""]",120.562663,22.604887
1389,2021-12-14 16:02:00+00,屏東縣內埔鄉學人路321號前,0,2,"[""普通重型機車"",""普通重型機車"",""普通重型機車""]",120.560635,22.603815
1390,2021-12-16 20:17:00+00,屏東縣內埔鄉學人路642號(小北百貨)旁,0,1,"[""自用小客車"",""普通重型機車"",""普通重型機車""]",120.562962,22.605714
1391,2021-12-16 20:23:00+00,屏東縣內埔鄉學人路642號(小北百貨)旁,0,2,"[""普通重型機車"",""電動自行車慢車"",""自用小客車""]",120.562962,22.605714
1392,2021-12-19 10:36:00+00,屏東縣內埔鄉學人路250巷28號前,0,1,"[""普通重型機車"",""自用小客車""]",120.560862,22.599994
1393,2021-12-21 20:02:00+00,屏東縣內埔鄉學人路302號,0,1,"[""普通重型機車"",""腳踏自行車慢車""]",120.560559,22.600856
1394,2021-12-25 11:59:00+00,屏東縣內埔鄉內田村學人路689號前,0,1,"[""腳踏自行車慢車"",""普通重型機車""]",120.563854,22.607165
1395,2021-07-23 21:53:00+00,屏東縣內埔鄉四維路23號前,0,1,"[""普通重型機車""]",120.559289,22.584815
1396,2021-10-15 16:50:00+00,屏東縣內埔鄉四維路13號,0,1,"[""普通重型機車"",""腳踏自行車慢車""]",120.559464,22.584152
1397,2021-11-25 18:10:00+00,屏東縣內埔鄉美和村四維路374號附近,0,2,,120.558412,22.591105
1398,2021-12-10 17:08:00+00,屏東縣內埔鄉美和村四維路32號前0.0公尺,0,1,"[""腳踏自行車慢車""]",120.559288,22.586513
1399,2021-07-15 14:09:00+00,屏東縣內埔鄉內田村台一線屏光路與復興路口,0,1,"[""營業用曳引車"",""營業用曳引車""]",120.559709,22.60837
1400,2021-08-15 02:15:00+00,屏東縣內埔鄉美和村復興路附近,0,2,"[""普通重型機車"",""普通重型機車""]",120.556789,22.60746
1401,2021-09-20 00:12:00+00,屏東縣內埔鄉復興路與德美路口,0,1,"[""自用小客車"",""自用小客車"",""乘客人""]",120.56238,22.608955
1402,2021-10-19 10:30:00+00,屏東縣內埔鄉內田村復興路58號附近,0,1,"[""普通重型機車""]",120.563621,22.60937
1403,2021-10-26 14:43:00+00,屏東縣內埔鄉內田村屏光路與復興路口,0,1,"[""自用小客車"",""普通重型機車""]",120.559813,22.608315
1404,2021-11-06 16:14:00+00,屏東縣內埔鄉美和村屏光路口 / 屏東縣內埔鄉美和村復興路附近,0,1,"[""自用小客車"",""普通重型機車""]",120.560619,22.605064
1405,2021-11-06 16:14:00+00,屏東縣內埔鄉美和村屏光路口 / 屏東縣內埔鄉美和村復興路附近,0,1,"[""自用小客車"",""普通重型機車""]",120.560619,22.605064
1406,2021-11-07 14:30:00+00,屏東縣內埔鄉內田村復興路口 / 屏東縣內埔鄉內田村德美路口,0,1,"[""普通重型機車"",""普通重型機車""]",120.562358,22.60899
1407,2021-11-07 14:30:00+00,屏東縣內埔鄉內田村復興路口 / 屏東縣內埔鄉內田村德美路口,0,1,"[""普通重型機車"",""普通重型機車""]",120.562358,22.60899
1408,2021-12-13 15:46:00+00,屏東縣內埔鄉內田村復興路口 / 屏東縣內埔鄉內田村德美路附近,0,2,"[""普通輕型機車"",""普通重型機車""]",120.562371,22.60896
1409,2021-12-13 15:46:00+00,屏東縣內埔鄉內田村復興路口 / 屏東縣內埔鄉內田村德美路附近,0,2,"[""普通輕型機車"",""普通重型機車""]",120.562371,22.60896
1410,2021-12-31 23:20:00+00,屏東縣內埔鄉內田村屏光路與復興路口,0,1,"[""普通重型機車""]",120.559862,22.608295
1411,2021-07-11 18:48:00+00,屏東縣內埔鄉屏光路與自強路口,0,1,"[""自用小客車"",""普通重型機車""]",120.562686,22.616308
1412,2021-08-17 08:31:00+00,屏東縣內埔鄉屏光路與自強路口,0,1,"[""普通重型機車""]",120.562686,22.616308
1413,2021-09-10 17:01:00+00,屏東縣內埔鄉屏光路自強路,0,1,"[""普通重型機車"",""自用小客車""]",120.557708,22.616668
1414,2021-10-08 18:23:00+00,屏東縣內埔鄉美和村屏光路美和科技大學前,0,2,"[""行人人"",""普通重型機車""]",120.56066,22.603899
1415,2021-12-01 09:07:00+00,屏東縣內埔鄉東寧村屏光路與興華路口,0,2,"[""普通重型機車"",""普通重型機車""]",120.560807,22.603945
1416,2021-12-12 19:04:00+00,屏東縣內埔鄉東寧村屏光路飄香客棧前,0,1,"[""普通重型機車"",""普通重型機車""]",120.556528,22.6868
1417,2021-12-15 17:51:00+00,屏東縣內埔鄉屏光路23號前,0,1,"[""自用小客車"",""普通重型機車""]",120.560635,22.603815
1418,2021-12-24 21:13:00+00,屏東縣內埔鄉屏光路23號前,0,1,"[""普通重型機車"",""自用小客車""]",120.560635,22.603815
1419,2021-12-29 17:51:00+00,屏東縣內埔鄉屏光路與屏光路542巷口,0,1,"[""普通重型機車""]",120.557249,22.620072
1420,2021-12-29 17:51:00+00,屏東縣內埔鄉屏光路與屏光路542巷口,0,1,"[""普通重型機車""]",120.557249,22.620072
1421,2021-01-04 07:58:00+00,屏東縣內埔鄉壽比路468號前,0,1,"[""普通重型機車"",""自用小客車""]",120.597321,22.634625
1422,2021-01-04 08:26:00+00,屏東縣內埔鄉壽比路與壽比路765巷口,0,1,"[""自用小客車"",""普通重型機車""]",120.595536,22.641568
1423,2021-01-04 08:26:00+00,屏東縣內埔鄉壽比路與壽比路765巷口,0,1,"[""自用小客車"",""普通重型機車""]",120.595536,22.641568
1424,2021-01-07 23:55:00+00,屏東縣內埔鄉壽比路655之9號,0,1,"[""自用小客車"",""普通重型機車"",""普通重型機車""]",120.595955,22.63816
1425,2021-01-09 06:20:00+00,屏東縣內埔鄉壽比路145號,0,1,"[""普通重型機車"",""行人人""]",120.594583,22.631413
1426,2021-01-11 14:45:00+00,屏東縣內埔鄉壽比路587號前,0,1,"[""自用小客車"",""普通重型機車""]",120.596397,22.63685
1427,2021-01-14 10:55:00+00,屏東縣內埔鄉壽比路573-1號,0,2,"[""普通重型機車"",""普通重型機車""]",120.596617,22.635862
1428,2021-01-15 22:15:00+00,屏東縣內埔鄉老埤村壽比路612號前,0,2,"[""自用小客車"",""普通重型機車"",""乘客人""]",120.596259,22.637403
1429,2021-01-23 12:01:00+00,屏東縣內埔鄉老埤村壽比路616巷前0.0公尺口,0,1,"[""自用小客車"",""普通重型機車""]",120.596328,22.637181
1430,2021-01-23 14:02:00+00,屏東縣內埔鄉壽比路757號前,0,5,"[""普通重型機車"",""普通重型機車"",""乘客人"",""乘客人"",""乘客人""]",120.5954,22.640614
1431,2021-01-25 20:34:00+00,屏東縣內埔鄉壽比路628之3號前,0,1,"[""普通重型機車"",""自用小客車""]",120.596243,22.637652
1432,2021-01-26 07:55:00+00,屏東縣內埔鄉壽比路口 / 屏東縣內埔鄉通安路,0,2,"[""普通重型機車"",""普通重型機車""]",120.597968,22.633118
1433,2021-01-26 07:55:00+00,屏東縣內埔鄉壽比路口 / 屏東縣內埔鄉通安路,0,2,"[""普通重型機車"",""普通重型機車""]",120.597968,22.633118
1434,2021-01-29 18:40:00+00,屏東縣內埔鄉壽比路747號,0,1,"[""普通重型機車"",""普通重型機車""]",120.595404,22.640413
1435,2021-02-08 05:59:00+00,屏東縣內埔鄉壽比路764巷口,0,1,"[""普通重型機車""]",120.595601,22.640375
1436,2021-02-09 11:50:00+00,屏東縣內埔鄉老埤村壽比路700-1號附近,0,2,"[""普通重型機車"",""普通重型機車""]",120.595768,22.638953
1437,2021-02-13 10:22:00+00,屏東縣內埔鄉壽比路359巷69號前,0,1,"[""普通重型機車"",""自用小客車"",""自用小客車""]",120.596909,22.632913
1438,2021-02-17 08:08:00+00,屏東縣內埔鄉埤村壽比路270號前,0,2,"[""行人人"",""普通重型機車""]",120.59679,22.632197
1439,2021-02-20 14:05:00+00,屏東縣內埔鄉壽比路358號前,0,3,"[""普通重型機車"",""普通重型機車"",""乘客人""]",120.598096,22.633423
1440,2021-02-21 10:50:00+00,屏東縣內埔鄉老埤村壽比路口 / 屏東縣內埔鄉老埤村科大路1段附近,0,1,"[""普通重型機車"",""租賃車小客車""]",120.589076,22.63378
1441,2021-02-21 10:50:00+00,屏東縣內埔鄉老埤村壽比路口 / 屏東縣內埔鄉老埤村科大路1段附近,0,1,"[""普通重型機車"",""租賃車小客車""]",120.589076,22.63378
1442,2021-02-21 19:01:00+00,屏東縣內埔鄉老埤村壽比路730-1號前0.0公尺,0,1,"[""普通重型機車"",""行人人""]",120.595544,22.639667
1443,2021-03-01 19:34:00+00,屏東縣內埔鄉老埤村壽比路631號前,0,2,"[""普通重型機車"",""普通重型機車""]",120.59616,22.637746
1444,2021-03-07 18:32:00+00,屏東縣內埔鄉老埤村壽比路719號前0.0公尺附近,0,1,"[""普通重型機車"",""普通重型機車""]",120.595499,22.639763
1445,2021-03-13 11:58:00+00,屏東縣內埔鄉壽比路296號,0,1,"[""普通重型機車"",""自用小貨車(含客、貨兩用)""]",120.597411,22.632173
1446,2021-03-17 12:21:00+00,屏東縣內埔鄉壽比路573-1號前,0,3,"[""普通重型機車"",""普通重型機車"",""乘客人""]",120.596617,22.635862
1447,2021-03-17 19:56:00+00,屏東縣內埔鄉老埤村壽比路口 / 屏東縣內埔鄉老埤村壽比路口,0,2,"[""普通重型機車"",""普通重型機車""]",120.595588,22.641531
1448,2021-03-17 19:56:00+00,屏東縣內埔鄉老埤村壽比路口 / 屏東縣內埔鄉老埤村壽比路口,0,2,"[""普通重型機車"",""普通重型機車""]",120.595588,22.641531
1449,2021-03-17 19:56:00+00,屏東縣內埔鄉老埤村壽比路口 / 屏東縣內埔鄉老埤村壽比路口,0,2,"[""普通重型機車"",""普通重型機車""]",120.595588,22.641531
1450,2021-03-17 19:56:00+00,屏東縣內埔鄉老埤村壽比路口 / 屏東縣內埔鄉老埤村壽比路口,0,2,"[""普通重型機車"",""普通重型機車""]",120.595588,22.641531
1451,2021-03-19 16:13:00+00,屏東縣內埔鄉老埤村壽比路616-3號前,0,2,"[""普通重型機車"",""普通重型機車""]",120.596334,22.637212
1452,2021-03-24 18:17:00+00,屏東縣內埔鄉老埤村壽比路627號前,0,2,"[""普通重型機車"",""普通重型機車"",""乘客人""]",120.596375,22.636827
1453,2021-04-21 18:45:00+00,屏東縣內埔鄉壽比路719號,0,1,"[""普通重型機車"",""普通重型機車"",""自用小客車"",""乘客人""]",120.595437,22.639779
1454,2021-04-22 13:49:00+00,屏東縣內埔鄉老埤村學府路附近 / 屏東縣內埔鄉老埤村壽比路口,0,2,"[""普通重型機車"",""普通重型機車""]",120.595491,22.640826
1455,2021-04-22 13:49:00+00,屏東縣內埔鄉老埤村學府路附近 / 屏東縣內埔鄉老埤村壽比路口,0,2,"[""普通重型機車"",""普通重型機車""]",120.595491,22.640826
1456,2021-04-22 14:29:00+00,屏東縣內埔鄉壽比路686-1號前,0,2,"[""普通重型機車"",""普通重型機車""]",120.59595,22.638781
1457,2021-04-22 18:52:00+00,屏東縣內埔鄉老埤村壽比路628-1號附近,0,3,,120.596178,22.637559
1458,2021-05-02 18:00:00+00,屏東縣內埔鄉壽比路老埤幹66電桿,0,2,"[""腳踏自行車慢車"",""普通重型機車""]",120.596727,22.635803
1459,2021-05-05 13:08:00+00,屏東縣內埔鄉老埤村壽比路742號前,0,1,"[""普通重型機車"",""普通重型機車"",""普通重型機車"",""普通重型機車""]",120.595499,22.640431
1460,2021-05-10 12:20:00+00,屏東縣內埔鄉壽比路749巷73號,0,2,"[""普通重型機車"",""普通重型機車"",""營業用小貨車(含客、貨兩用)""]",120.595408,22.640461
1461,2021-05-10 18:20:00+00,屏東縣內埔鄉老埤村壽比路172號前,0,1,"[""普通重型機車"",""普通重型機車""]",120.594992,22.63173
1462,2021-05-11 18:10:00+00,屏東縣內埔鄉老埤村壽比路165巷90之1號前0.0公尺,0,1,"[""普通重型機車"",""自用小客車""]",120.590096,22.633849
1463,2021-05-11 20:24:00+00,屏東縣內埔鄉壽比路730之1號前,0,2,"[""普通重型機車"",""普通重型機車""]",120.595662,22.639672
1464,2021-05-13 12:31:00+00,屏東縣內埔鄉壽比路130巷口,0,1,"[""普通重型機車"",""普通重型機車""]",120.59444,22.631252
1465,2021-05-14 14:54:00+00,屏東縣內埔鄉壽比路2-10號前,0,1,"[""普通重型機車"",""自用小貨車(含客、貨兩用)""]",120.595661,22.632062
1466,2021-05-16 00:20:00+00,屏東縣內埔鄉老埤村壽比路口 / 屏東縣內埔鄉老埤村壽比路口,0,1,"[""自用小客車"",""普通重型機車""]",120.594841,22.631644
1467,2021-05-16 00:20:00+00,屏東縣內埔鄉老埤村壽比路口 / 屏東縣內埔鄉老埤村壽比路口,0,1,"[""自用小客車"",""普通重型機車""]",120.594841,22.631644
1468,2021-05-16 00:20:00+00,屏東縣內埔鄉老埤村壽比路口 / 屏東縣內埔鄉老埤村壽比路口,0,1,"[""自用小客車"",""普通重型機車""]",120.594841,22.631644
1469,2021-05-16 00:20:00+00,屏東縣內埔鄉老埤村壽比路口 / 屏東縣內埔鄉老埤村壽比路口,0,1,"[""自用小客車"",""普通重型機車""]",120.594841,22.631644
1470,2021-05-18 21:37:00+00,屏東縣內埔鄉科大路1段口 / 屏東縣內埔鄉壽比路,0,1,"[""普通重型機車"",""普通重型機車""]",120.592949,22.630076
1471,2021-05-18 21:37:00+00,屏東縣內埔鄉科大路1段口 / 屏東縣內埔鄉壽比路,0,1,"[""普通重型機車"",""普通重型機車""]",120.592949,22.630076
1472,2021-06-20 12:34:00+00,屏東縣內埔鄉壽比路655號,0,1,"[""普通重型機車"",""普通重型機車""]",120.595955,22.63816
1473,2021-06-30 16:08:00+00,屏東縣內埔鄉壽比路口 / 屏東縣內埔鄉學府路,0,1,"[""普通重型機車"",""普通重型機車""]",120.595463,22.640832
1474,2021-06-30 16:08:00+00,屏東縣內埔鄉壽比路口 / 屏東縣內埔鄉學府路,0,1,"[""普通重型機車"",""普通重型機車""]",120.595463,22.640832
1475,2021-01-05 07:19:00+00,屏東縣內埔鄉內埔村內埔圓環廣濟路34號前,0,1,"[""自用小客車"",""普通重型機車""]",120.566917,22.612701
1476,2021-01-10 10:39:00+00,屏東縣內埔鄉內埔村廣濟路圓環道路,0,1,"[""普通重型機車"",""普通重型機車"",""乘客人""]",120.566625,22.61251
1477,2021-01-19 07:20:00+00,屏東縣內埔鄉內田村廣濟路35號附近,0,1,"[""自用小客車"",""普通重型機車""]",120.565294,22.609805
1478,2021-01-30 11:57:00+00,屏東縣內埔鄉廣濟路311號前,0,1,"[""普通重型機車"",""民營公車大客車"",""自用小客車""]",120.565927,22.616021
1479,2021-01-30 18:51:00+00,屏東縣內埔鄉廣濟路口 / 屏東縣內埔鄉光明路,0,1,"[""自用小客車"",""行人人""]",120.566312,22.615129
1480,2021-01-30 18:51:00+00,屏東縣內埔鄉廣濟路口 / 屏東縣內埔鄉光明路,0,1,"[""自用小客車"",""行人人""]",120.566312,22.615129
1481,2021-01-31 17:29:00+00,屏東縣內埔鄉廣濟路與仁智路口,0,2,"[""腳踏自行車慢車"",""普通重型機車"",""普通重型機車""]",120.5661,22.611068
1482,2021-02-07 07:30:00+00,屏東縣內埔鄉廣濟路口 / 屏東縣內埔鄉東陽街,0,1,"[""行人人""]",120.566487,22.61428
1483,2021-02-07 07:30:00+00,屏東縣內埔鄉廣濟路口 / 屏東縣內埔鄉東陽街,0,1,"[""行人人""]",120.566487,22.61428
1484,2021-02-07 14:36:00+00,屏東縣內埔鄉廣濟路143號前,0,1,"[""自用小客車"",""普通重型機車""]",120.56655,22.612237
1485,2021-02-10 11:30:00+00,屏東縣內埔鄉內田村廣濟路與廣田路口,0,1,"[""自用小客車"",""普通重型機車""]",120.566368,22.615249
1486,2021-02-18 16:46:00+00,屏東縣內埔鄉廣濟路2號前,0,2,"[""普通重型機車"",""普通重型機車"",""乘客人""]",120.565638,22.610098
1487,2021-02-24 18:44:00+00,屏東縣內埔鄉廣濟路104號前,0,2,"[""普通重型機車"",""普通重型機車""]",120.566569,22.613828
1488,2021-02-26 15:45:00+00,屏東縣內埔鄉廣濟路303號前,0,1,"[""普通重型機車"",""自用小客車""]",120.565965,22.615903
1489,2021-03-02 09:15:00+00,屏東縣內埔鄉廣濟路13號,0,1,"[""電動自行車慢車""]",120.565028,22.608959
1490,2021-03-02 17:36:00+00,屏東縣內埔鄉廣濟路39號前,0,2,"[""自用小貨車(含客、貨兩用)"",""普通重型機車"",""乘客人""]",120.565219,22.609834
1491,2021-03-10 21:46:00+00,屏東縣內埔鄉廣濟路與自強路口,0,1,"[""電動自行車慢車"",""普通重型機車""]",120.566829,22.612005
1492,2021-03-11 09:47:00+00,屏東縣內埔鄉內埔村廣濟路內埔國小前,0,1,"[""自用小客車"",""普通重型機車""]",120.565925,22.610816
1493,2021-03-16 17:10:00+00,屏東縣內埔鄉廣濟路136號,0,1,"[""自用小客車"",""普通輕型機車""]",120.566459,22.61446
1494,2021-03-17 18:00:00+00,屏東縣內埔鄉廣濟路223號前,0,2,"[""普通重型機車"",""普通重型機車""]",120.566509,22.614015
1495,2021-03-17 20:48:00+00,屏東縣內埔鄉內田村廣濟路與民生路口,0,1,"[""普通重型機車"",""自用小客車""]",120.566078,22.615748
1496,2021-03-18 10:11:00+00,屏東縣內埔鄉內埔村廣濟路26號附近,0,1,"[""自用小客車"",""普通重型機車"",""自用小客車""]",120.566643,22.612096
1497,2021-03-20 19:06:00+00,屏東縣內埔鄉廣濟路與東成路口,0,1,"[""自用小客車"",""腳踏自行車慢車""]",120.567044,22.612584
1498,2021-03-22 13:26:00+00,屏東縣內埔鄉內埔村廣濟路圓環道路,0,1,"[""自用小客車"",""電動輔助自行車慢車""]",120.566636,22.612668
1499,2021-03-24 16:50:00+00,屏東縣內埔鄉內埔村廣濟路口 / 屏東縣內埔鄉內埔村光明路口,0,1,"[""普通重型機車""]",120.56633,22.615093
1500,2021-03-24 16:50:00+00,屏東縣內埔鄉內埔村廣濟路口 / 屏東縣內埔鄉內埔村光明路口,0,1,"[""普通重型機車""]",120.56633,22.615093
1501,2021-03-24 20:22:00+00,屏東縣內埔鄉廣濟路圓環,0,1,"[""普通重型機車""]",120.566544,22.612776
